21:14:52.139 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.animation@1.0.0
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.animation@1.0.0 time=0ms
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 3 meta external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.assetbundle@1.0.0
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.assetbundle@1.0.0 time=0ms
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 2 meta external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.audio@1.0.0
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.audio@1.0.0 time=0ms
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 3 meta external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.cloth@1.0.0
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.cloth@1.0.0 time=0ms
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 3 meta external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.director@1.0.0
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.director@1.0.0 time=0ms
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 2 meta external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.imageconversion@1.0.0
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.imageconversion@1.0.0 time=0ms
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 3 meta external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.739 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.imgui@1.0.0
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.imgui@1.0.0 time=0ms
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 3 meta external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.jsonserialize@1.0.0
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.jsonserialize@1.0.0 time=0ms
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 2 meta external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.particlesystem@1.0.0
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.particlesystem@1.0.0 time=0ms
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 3 meta external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.physics@1.0.0
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.physics@1.0.0 time=0ms
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 3 meta external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.physics2d@1.0.0
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.physics2d@1.0.0 time=0ms
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 3 meta external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.screencapture@1.0.0
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.screencapture@1.0.0 time=0ms
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 3 meta external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.subsystems@1.0.0
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.subsystems@1.0.0 time=0ms
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 2 meta external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.terrain@1.0.0
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.terrain@1.0.0 time=0ms
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 2 meta external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.740 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.terrainphysics@1.0.0
21:15:20.741 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.terrainphysics@1.0.0 time=0ms
21:15:20.741 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 2 meta external files
21:15:20.741 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asset external files
21:15:20.741 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmdef external files
21:15:20.741 |V| UnityExternalFilesModuleProcessor| :1                 | Adding/updating PSI source files for 0 asmref external files
21:15:20.741 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "CollectExternalFilesForDirectory" E:\Shattered-kingdom\Shattered-Kingdom\Library\PackageCache\com.unity.modules.tilemap@1.0.0
