23:35:04.189 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\CallbacksDelegator.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\CallbacksDelegatorListener.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\CallbacksHolder.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\ExecutionSettings.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\Filter.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\ICallbacks.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\ICallbacksDelegator.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\ICallbacksHolder.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\IErrorCallbacks.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\ITestAdaptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\ITestAdaptorFactory.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\ITestResultAdaptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\ITestRunnerApi.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\ITestRunSettings.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\ITestTreeRebuildCallbacks.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\RunState.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\TestAdaptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\TestAdaptorFactory.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\TestMode.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\TestResultAdaptor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\TestRunnerApi.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\TestRunProgress.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api\TestStatus.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\Api.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\AssemblyInfo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineParser\CommandLineOption.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineParser\CommandLineOptionSet.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineParser\ICommandLineOption.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineParser.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\Executer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\ExecutionSettings.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\IExecuter.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\IRunData.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\ISettingsBuilder.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\LogSavingCallbacks.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\LogWriter.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\ResultsSavingCallbacks.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\ResultsWriter.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\RunData.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\RunSettings.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\RunStateCallbacks.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\SettingsBuilder.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\SetupException.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\TestStarter.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest\TestState.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\CommandLineTest.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\GUI\AssetsDatabaseHelper.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\GUI\GuiHelper.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\GUI\IAssetsDatabaseHelper.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\GUI\IGuiHelper.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\GUI\TestListBuilder\RenderingOptions.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\GUI\TestListBuilder\ResultSummarizer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
23:35:28.320 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.test-framework@1.3.2\UnityEditor.TestRunner\GUI\TestListBuilder\TestFilterSettings.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
